"id","timestamp","location","aqi","pm25","pm10","co","so2","no2","o3"
"14506","2025-11-30 12:49:04.882623+00","Binh Duong","68","18","27","292","4","10","72"
"14507","2025-11-30 12:49:07.444744+00","Can Tho","68","18","27","733","4","9","71"
"14508","2025-11-30 12:49:09.641914+00","Cao Bang","128","46","74","573","3","8","39"
"14509","2025-11-30 12:49:11.835992+00","Da Nang","84","26","46","280","3","6","58"
"14510","2025-11-30 12:49:14.029881+00","Gia Lai","61","15","16","337","4","29","40"
"14511","2025-11-30 12:49:16.238455+00","Ha Nam","173","87","97","489","20","20","61"
"14512","2025-11-30 12:49:18.438999+00","Ha Nam Province","165","76","82","446","19","19","59"
"14513","2025-11-30 12:49:21.075693+00","Ha Noi","174","88","104","648","24","25","45"
"14514","2025-11-30 12:49:23.276399+00","Hai Duong","154","59","72","331","15","17","55"
"14515","2025-11-30 12:49:25.470485+00","Hai Phong","164","73","97","312","13","14","58"
"14516","2025-11-30 12:49:28.03901+00","Ho Chi Minh","77","23","36","347","13","12","77"
"14517","2025-11-30 12:49:30.499575+00","Hanoi","174","88","106","662","26","27","42"
"14518","2025-11-30 12:49:32.719523+00","Hung Yen","160","68","82","430","20","18","59"
"14519","2025-11-30 12:49:34.905487+00","Hoa Binh Province","180","97","112","479","25","20","61"
"14520","2025-11-30 12:49:37.091131+00","Khanh Hoa","66","17","23","223","2","6","48"
"14521","2025-11-30 12:49:39.299689+00","Lam Dong","50","9","17","177","1","5","26"
"14522","2025-11-30 12:49:41.493369+00","Lang Son","118","42","70","370","9","12","44"
"14523","2025-11-30 12:49:43.689275+00","Lang Son Province","164","74","91","318","15","14","56"
"14524","2025-11-30 12:49:45.953705+00","Lao Cai","62","15","24","191","3","4","53"
"14525","2025-11-30 12:49:48.141834+00","Long An","80","25","27","323","7","14","74"
"14526","2025-11-30 12:49:50.337055+00","Nghe An","87","28","31","915","13","18","40"
"14527","2025-11-30 12:49:52.532808+00","Ninh Binh","161","69","78","1000","15","11","34"
"14528","2025-11-30 12:49:54.714308+00","Ninh Thuan","96","33","37","220","2","8","82"
"14529","2025-11-30 12:49:56.90696+00","Phu Tho","158","65","82","437","19","6","54"
"14530","2025-11-30 12:49:59.100963+00","Quang Binh Province","73","21","39","523","7","14","47"
"14531","2025-11-30 12:50:01.290094+00","Quang Nam","71","20","36","238","3","7","35"
"14532","2025-11-30 12:50:03.492479+00","Quang Ngai","82","26","31","267","2","7","35"
"14533","2025-11-30 12:50:05.6986+00","Quang Ninh","121","47","61","282","9","9","57"
"14534","2025-11-30 12:50:07.938517+00","Quang Ninh Province","110","39","43","265","6","5","60"
"14535","2025-11-30 12:50:10.146792+00","Quang Tri","110","39","43","265","6","5","60"
"14536","2025-11-30 12:50:12.328164+00","Son La","144","53","62","492","22","12","58"
"14537","2025-11-30 12:50:14.524199+00","Tay Ninh","64","16","25","332","8","11","76"
"14538","2025-11-30 12:50:16.708813+00","Thai Binh","154","59","70","326","9","13","58"
"14539","2025-11-30 12:50:18.898466+00","Thai Binh Province","166","77","89","290","9","14","56"
"14540","2025-11-30 12:50:21.095042+00","Thua Thien Hue","71","20","37","250","2","5","43"
"14541","2025-11-30 12:50:23.290134+00","Tra Vinh","76","22","27","350","6","6","74"
"14542","2025-11-30 12:50:25.479411+00","Tuyen Quang Province","152","57","64","461","22","12","59"
"14543","2025-11-30 12:50:27.673819+00","Vinh Long","71","20","28","695","4","9","68"
"14544","2025-11-30 12:50:29.922957+00","Vinh Phuc","187","107","125","488","26","20","68"
"14545","2025-11-30 13:30:41.00698+00","Ba Ria Vung Tau","82","26","45","704","12","18","82"
"14546","2025-11-30 13:30:44.316249+00","Bac Giang","147","54","70","937","21","47","18"
"14547","2025-11-30 13:30:47.419595+00","Bac Ninh","148","56","65","991","26","55","18"
"14548","2025-11-30 13:30:50.651346+00","Binh Dinh","66","17","25","336","4","20","38"
"14549","2025-11-30 13:30:53.755124+00","Binh Duong","91","30","40","848","12","35","30"
"14550","2025-11-30 13:30:57.813592+00","Can Tho","84","27","33","1000","8","32","34"
"14551","2025-11-30 13:31:03.357303+00","Cao Bang","116","42","75","732","4","12","50"
"14552","2025-11-30 13:31:06.835166+00","Da Nang","89","30","52","339","3","11","44"
"14553","2025-11-30 13:31:10.403653+00","Gia Lai","65","17","24","545","7","42","17"
"14554","2025-11-30 13:31:12.573345+00","Ha Nam","173","87","97","489","20","20","61"
"14555","2025-11-30 13:31:14.754141+00","Ha Nam Province","165","76","82","446","19","19","59"
"14556","2025-11-30 13:31:16.975318+00","Ha Noi","174","88","104","648","24","25","45"
"14557","2025-11-30 13:31:19.164161+00","Hai Duong","154","59","72","331","15","17","55"
"14558","2025-11-30 13:31:21.340227+00","Hai Phong","164","73","97","312","13","14","58"
"14559","2025-11-30 13:31:24.446688+00","Ho Chi Minh","86","27","41","996","17","33","37"
"14560","2025-11-30 13:31:26.633171+00","Hanoi","174","88","106","662","26","27","42"
"14561","2025-11-30 13:31:28.811225+00","Hung Yen","160","68","82","430","20","18","59"
"14562","2025-11-30 13:31:30.987251+00","Hoa Binh Province","180","97","112","479","25","20","61"
"14563","2025-11-30 13:31:33.146636+00","Khanh Hoa","66","17","23","223","2","6","48"
"14564","2025-11-30 13:31:35.316356+00","Lam Dong","50","9","17","177","1","5","26"
"14565","2025-11-30 13:31:37.488672+00","Lang Son","118","42","70","370","9","12","44"
"14566","2025-11-30 13:31:39.651673+00","Lang Son Province","164","74","91","318","15","14","56"
"14567","2025-11-30 13:31:41.894212+00","Lao Cai","62","15","24","191","3","4","53"
"14568","2025-11-30 13:31:44.051137+00","Long An","80","25","27","323","7","14","74"
"14569","2025-11-30 13:31:46.217549+00","Nghe An","87","28","31","915","13","18","40"
"14570","2025-11-30 13:31:48.409737+00","Ninh Binh","161","69","78","1000","15","11","34"
"14571","2025-11-30 13:31:50.634747+00","Ninh Thuan","96","33","37","220","2","8","82"
"14572","2025-11-30 13:31:52.808746+00","Phu Tho","158","65","82","437","19","6","54"
"14573","2025-11-30 13:31:54.975615+00","Quang Binh Province","73","21","39","523","7","14","47"
"14574","2025-11-30 13:31:57.14967+00","Quang Nam","71","20","36","238","3","7","35"
"14575","2025-11-30 13:31:59.335088+00","Quang Ngai","82","26","31","267","2","7","35"
"14576","2025-11-30 13:32:01.520325+00","Quang Ninh","121","47","61","282","9","9","57"
"14577","2025-11-30 13:32:03.749039+00","Quang Ninh Province","110","39","43","265","6","5","60"
"14578","2025-11-30 13:32:05.904154+00","Quang Tri","110","39","43","265","6","5","60"
"14579","2025-11-30 13:32:08.071059+00","Son La","144","53","62","492","22","12","58"
"14580","2025-11-30 13:32:10.289006+00","Tay Ninh","64","16","25","332","8","11","76"
"14581","2025-11-30 13:32:12.467762+00","Thai Binh","154","59","70","326","9","13","58"
"14582","2025-11-30 13:32:14.641343+00","Thai Binh Province","166","77","89","290","9","14","56"
"14583","2025-11-30 13:32:16.80726+00","Thua Thien Hue","71","20","37","250","2","5","43"
"14584","2025-11-30 13:32:18.958979+00","Tra Vinh","76","22","27","350","6","6","74"
"14585","2025-11-30 13:32:21.143905+00","Tuyen Quang Province","152","57","64","461","22","12","59"
"14586","2025-11-30 13:32:23.304779+00","Vinh Long","71","20","28","695","4","9","68"
"14587","2025-11-30 13:32:25.548898+00","Vinh Phuc","187","107","125","488","26","20","68"
"14588","2025-11-30 14:22:45.341696+00","Ba Ria Vung Tau","111","40","56","405","10","10","104"
"14589","2025-11-30 14:22:47.489975+00","Bac Giang","170","82","95","333","16","15","56"
"14590","2025-11-30 14:22:49.658958+00","Bac Ninh","181","98","107","405","20","17","62"
"14591","2025-11-30 14:22:51.786169+00","Binh Dinh","61","15","18","265","3","15","47"
"14592","2025-11-30 14:22:54.983261+00","Binh Duong","91","30","40","848","12","35","30"
"14593","2025-11-30 14:22:57.67021+00","Can Tho","84","27","33","1000","8","32","34"
"14594","2025-11-30 14:22:59.811444+00","Cao Bang","128","46","74","573","3","8","39"
"14595","2025-11-30 14:23:03.099716+00","Da Nang","93","32","46","372","2","12","43"
"14596","2025-11-30 14:23:05.232022+00","Gia Lai","61","15","16","337","4","29","40"
"14597","2025-11-30 14:23:07.359781+00","Ha Nam","173","87","97","489","20","20","61"
"14598","2025-11-30 14:23:09.480975+00","Ha Nam Province","165","76","82","446","19","19","59"
"14599","2025-11-30 14:23:13.412999+00","Ha Noi","174","88","104","648","24","25","45"
"14600","2025-11-30 14:23:15.558964+00","Hai Duong","154","59","72","331","15","17","55"
"14601","2025-11-30 14:23:17.684591+00","Hai Phong","164","73","97","312","13","14","58"
"14602","2025-11-30 14:23:21.461809+00","Ho Chi Minh","109","38","52","1000","18","35","36"
"14603","2025-11-30 14:23:26.747811+00","Hanoi","154","60","78","1000","24","56","14"
"14604","2025-11-30 14:23:28.869516+00","Hung Yen","160","68","82","430","20","18","59"
"14605","2025-11-30 14:23:31.015944+00","Hoa Binh Province","180","97","112","479","25","20","61"
"14606","2025-11-30 14:23:33.159576+00","Khanh Hoa","66","17","23","223","2","6","48"
"14607","2025-11-30 14:23:35.293656+00","Lam Dong","50","9","17","177","1","5","26"
"14608","2025-11-30 14:23:37.416605+00","Lang Son","118","42","70","370","9","12","44"
"14609","2025-11-30 14:23:39.564356+00","Lang Son Province","164","74","91","318","15","14","56"
"14610","2025-11-30 14:23:41.747759+00","Lao Cai","62","15","24","191","3","4","53"
"14611","2025-11-30 14:23:43.866318+00","Long An","80","25","27","323","7","14","74"
"14612","2025-11-30 14:23:45.996748+00","Nghe An","87","28","31","915","13","18","40"
"14613","2025-11-30 14:23:48.130335+00","Ninh Binh","161","69","78","1000","15","11","34"
"14614","2025-11-30 14:23:50.262801+00","Ninh Thuan","96","33","37","220","2","8","82"
"14615","2025-11-30 14:23:53.40295+00","Phu Tho","132","48","58","955","30","42","38"
"14616","2025-11-30 14:23:55.520816+00","Quang Binh Province","73","21","39","523","7","14","47"
"14617","2025-11-30 14:23:57.662669+00","Quang Nam","71","20","36","238","3","7","35"
"14618","2025-11-30 14:23:59.786987+00","Quang Ngai","82","26","31","267","2","7","35"
"14619","2025-11-30 14:24:01.950536+00","Quang Ninh","121","47","61","282","9","9","57"
"14620","2025-11-30 14:24:04.141715+00","Quang Ninh Province","110","39","43","265","6","5","60"
"14621","2025-11-30 14:24:06.265815+00","Quang Tri","110","39","43","265","6","5","60"
"14622","2025-11-30 14:24:08.392378+00","Son La","144","53","62","492","22","12","58"
"14623","2025-11-30 14:24:10.531526+00","Tay Ninh","64","16","25","332","8","11","76"
"14624","2025-11-30 14:24:12.683366+00","Thai Binh","154","59","70","326","9","13","58"
"14625","2025-11-30 14:24:14.83939+00","Thai Binh Province","166","77","89","290","9","14","56"
"14626","2025-11-30 14:24:16.974121+00","Thua Thien Hue","71","20","37","250","2","5","43"
"14627","2025-11-30 14:24:19.092431+00","Tra Vinh","74","22","23","280","4","11","60"
"14628","2025-11-30 14:24:21.220404+00","Tuyen Quang Province","152","57","64","461","22","12","59"
"14629","2025-11-30 14:24:25.4961+00","Vinh Long","85","28","41","1000","10","38","32"
"14630","2025-11-30 14:24:27.677511+00","Vinh Phuc","187","107","125","488","26","20","68"
"14631","2025-11-30 15:24:01.700922+00","Ba Ria Vung Tau","111","40","56","405","10","10","104"
"14632","2025-11-30 15:24:03.844868+00","Bac Giang","170","82","95","333","16","15","56"
"14633","2025-11-30 15:24:05.996272+00","Bac Ninh","181","98","107","405","20","17","62"
"14634","2025-11-30 15:24:08.130063+00","Binh Dinh","61","15","18","265","3","15","47"
"14635","2025-11-30 15:24:10.26847+00","Binh Duong","91","30","40","848","12","35","30"
"14636","2025-11-30 15:24:12.398542+00","Can Tho","84","27","33","1000","8","32","34"
"14637","2025-11-30 15:24:14.524569+00","Cao Bang","128","46","74","573","3","8","39"
"14638","2025-11-30 15:24:16.643623+00","Da Nang","93","32","46","372","2","12","43"
"14639","2025-11-30 15:24:18.764829+00","Gia Lai","61","15","16","337","4","29","40"
"14640","2025-11-30 15:24:20.8897+00","Ha Nam","173","87","97","489","20","20","61"
"14641","2025-11-30 15:24:23.010175+00","Ha Nam Province","165","76","82","446","19","19","59"
"14642","2025-11-30 15:24:25.202617+00","Ha Noi","174","88","104","648","24","25","45"
"14643","2025-11-30 15:24:27.318601+00","Hai Duong","154","59","72","331","15","17","55"
"14644","2025-11-30 15:24:29.443278+00","Hai Phong","164","73","97","312","13","14","58"
"14645","2025-11-30 15:24:31.569848+00","Ho Chi Minh","109","38","52","1000","18","35","36"
"14646","2025-11-30 15:24:33.706793+00","Hanoi","154","60","78","1000","24","56","14"
"14647","2025-11-30 15:24:35.826468+00","Hung Yen","160","68","82","430","20","18","59"
"14648","2025-11-30 15:24:37.980816+00","Hoa Binh Province","180","97","112","479","25","20","61"
"14649","2025-11-30 15:24:40.096724+00","Khanh Hoa","66","17","23","223","2","6","48"
"14650","2025-11-30 15:24:42.215453+00","Lam Dong","50","9","17","177","1","5","26"
"14651","2025-11-30 15:24:44.348077+00","Lang Son","118","42","70","370","9","12","44"
"14652","2025-11-30 15:24:46.485276+00","Lang Son Province","164","74","91","318","15","14","56"
"14653","2025-11-30 15:24:48.655506+00","Lao Cai","62","15","24","191","3","4","53"
"14654","2025-11-30 15:24:50.771661+00","Long An","80","25","27","323","7","14","74"
"14655","2025-11-30 15:24:52.899655+00","Nghe An","87","28","31","915","13","18","40"
"14656","2025-11-30 15:24:55.017578+00","Ninh Binh","161","69","78","1000","15","11","34"
"14657","2025-11-30 15:24:57.133668+00","Ninh Thuan","96","33","37","220","2","8","82"
"14658","2025-11-30 15:24:59.258687+00","Phu Tho","132","48","58","955","30","42","38"
"14659","2025-11-30 15:25:01.383397+00","Quang Binh Province","73","21","39","523","7","14","47"
"14660","2025-11-30 15:25:03.507063+00","Quang Nam","71","20","36","238","3","7","35"
"14661","2025-11-30 15:25:05.633183+00","Quang Ngai","82","26","31","267","2","7","35"
"14662","2025-11-30 15:25:07.765686+00","Quang Ninh","121","47","61","282","9","9","57"
"14663","2025-11-30 15:25:09.93852+00","Quang Ninh Province","110","39","43","265","6","5","60"
"14664","2025-11-30 15:25:12.073067+00","Quang Tri","110","39","43","265","6","5","60"
"14665","2025-11-30 15:25:14.194685+00","Son La","144","53","62","492","22","12","58"
"14666","2025-11-30 15:25:16.32217+00","Tay Ninh","64","16","25","332","8","11","76"
"14667","2025-11-30 15:25:18.435763+00","Thai Binh","154","59","70","326","9","13","58"
"14668","2025-11-30 15:25:20.565649+00","Thai Binh Province","166","77","89","290","9","14","56"
"14669","2025-11-30 15:25:22.684409+00","Thua Thien Hue","71","20","37","250","2","5","43"
"14670","2025-11-30 15:25:24.820567+00","Tra Vinh","74","22","23","280","4","11","60"
"14671","2025-11-30 15:25:26.944715+00","Tuyen Quang Province","152","57","64","461","22","12","59"
"14672","2025-11-30 15:25:29.063938+00","Vinh Long","85","28","41","1000","10","38","32"
"14673","2025-11-30 15:25:31.25068+00","Vinh Phuc","187","107","125","488","26","20","68"
"14674","2025-11-30 16:29:55.073829+00","Ba Ria Vung Tau","82","26","45","704","12","18","82"
"14675","2025-11-30 16:29:57.252474+00","Bac Giang","147","54","70","937","21","47","18"
"14676","2025-11-30 16:29:59.446807+00","Bac Ninh","148","56","65","991","26","55","18"
"14677","2025-11-30 16:30:01.989558+00","Binh Dinh","66","17","25","336","4","20","38"
"14678","2025-11-30 16:30:04.445336+00","Binh Duong","91","30","40","848","12","35","30"
"14679","2025-11-30 16:30:06.649795+00","Can Tho","84","27","33","1000","8","32","34"
"14680","2025-11-30 16:30:08.811519+00","Cao Bang","116","42","75","732","4","12","50"
"14681","2025-11-30 16:30:11.301569+00","Da Nang","93","32","46","372","2","12","43"
"14682","2025-11-30 16:30:13.877559+00","Gia Lai","65","17","24","545","7","42","17"
"14683","2025-11-30 16:30:18.425461+00","Ha Nam","130","47","61","869","19","37","24"
"14684","2025-11-30 16:30:22.184754+00","Ha Nam Province","119","43","55","693","15","32","28"
"14685","2025-11-30 16:30:24.42946+00","Ha Noi","174","88","104","648","24","25","45"
"14686","2025-11-30 16:30:28.24754+00","Hai Duong","131","48","63","763","16","40","23"
"14687","2025-11-30 16:30:31.579323+00","Hai Phong","116","42","58","647","12","32","28"
"14688","2025-11-30 16:30:34.074658+00","Ho Chi Minh","109","38","52","1000","18","35","36"
"14689","2025-11-30 16:30:37.299366+00","Hanoi","146","54","74","1000","30","58","14"
"14690","2025-11-30 16:30:39.825247+00","Hung Yen","110","39","48","820","19","34","26"
"14691","2025-11-30 16:30:42.975501+00","Hoa Binh Province","147","54","75","1000","29","58","14"
"14692","2025-11-30 16:30:46.965645+00","Khanh Hoa","80","25","27","289","2","14","43"
"14693","2025-11-30 16:30:49.46573+00","Lam Dong","17","3","5","270","2","9","16"
"14694","2025-11-30 16:30:52.765141+00","Lang Son","128","46","64","768","12","34","24"
"14695","2025-11-30 16:30:56.029221+00","Lang Son Province","132","48","66","918","18","43","17"
"14696","2025-11-30 16:30:59.949987+00","Lao Cai","89","30","38","322","4","9","31"
"14697","2025-11-30 16:31:03.925953+00","Long An","94","32","42","1000","15","38","28"
"14698","2025-11-30 16:31:07.979647+00","Nghe An","104","37","40","1000","10","24","16"
"14699","2025-11-30 16:31:11.072416+00","Ninh Binh","117","42","51","1000","10","15","16"
"14700","2025-11-30 16:31:14.478839+00","Ninh Thuan","99","35","38","236","2","12","69"
"14701","2025-11-30 16:31:17.06625+00","Phu Tho","132","48","58","955","30","42","38"
